address,content_count,in,out,peers_connected,peers_good,peers_total,time
186THqMWuptrZxq1rxzpguAivK3Bs6z84o,662,3266802,1210082,0,0,0,1457961242.39
17VFQ2Tnoa6oX94LnvDAYm7BkaMa2GxaDN,1,98170,0,0,0,0,1457961242.39
1HR2mJHeC1vs3XTTcX2X6BDcdRZZDNXZKV,20,1569769,536719,8,8,41,1457961242.39
1CGn7MNajfkAeN11bjKVG9vmDGqA8qv74S,1,32400,0,0,0,0,1457961242.39
1AHd759ohsgzr4NZC7cpSu1UuxjYukhx1m,1,2451252,0,0,0,0,1457961242.39
1Ae4HEA5meVoUtVsYnS4jLP6D4Q9D6Gez1,1,9092,0,0,0,0,1457961242.39
12WY4MGfJDjuBjj692q9x4TH8S5fsfaMtm,1,23333,0,0,0,0,1457961242.39
1N9mhMhyXo4nfzuVRnWQiF328ZR4AmGEVt,2,1461362,0,0,0,0,1457961242.39
16awv1xD5Hpxc4Q3f9tsSZ9MF6sSSdqF7p,12,453147,0,0,0,0,1457961242.39
1Kp5xdjQyrPth5mEJsn6NDBKZxcaeYz86N,36,2403352,16132,0,0,0,1457961242.39
1KzDGFWuVgniDVaKBdS1cY91FZBQeKbZMn,87,366169,0,0,0,0,1457961242.39
address,content_count,in,out,peers_connected,peers_good,peers_total,time
1MNb8vJAyyYEhmn5Lo962DttpGE7NYp4Yp,7,5922569,91,4,4,22,1457961302.39
165eqHdoQfyf7CVGqtVCGNDvMBZhwVSJBL,49,1832181,15153,7,7,22,1457961302.39
1Gfey7wVXXg1rxk751TBTxLJwhddDNfcdp,1,166977939,137858190,12,12,90,1457961302.39
18LCHTNzfWRSuABmpTd2rqZG71LLcXhgHE,1,2415,979,2,2,18,1457961302.39
16LWwkDHxYzxT1XsQm3sxjG43BqzovVAJT,2,360846,0,4,4,22,1457961302.39
1Q7dKG1kLuGfUwKdwbVfC7sKo7hEF5nbEr,4,4525210,0,9,9,22,1457961302.39
1Gif7PqWTzVWDQ42Mo7np3zXmGAo3DXc7h,465,59474273,17745133,14,15,87,1457961302.39
13dFL5m6hf9e82JrBUWiTBdTtbdoHJEUM4,1,36506,0,4,4,18,1457961302.39
1K5CGPwisBNFoWRThY9ZLfeJVqN757aLke,1,120777,0,6,6,29,1457961302.39
1LtvsjbtQ2tY7SCtCZzC4KhErqEK3bXD4n,50,2646053,10447,13,13,37,1457961302.39
13rV6Z9HjvFMjioh7qUVWsaNzHDeAU3sb5,3,582344,0,5,5,13,1457961302.39
1Vp5LH4wegCaqeB72yMw2jgNdVm4aR7ET,69,2085856,10416,24,24,38,1457961302.39
1HAFn2Rg9VPtyzq7dixenHD9sekiX9Pzv3,2,3902611,0,9,9,22,1457961302.39
1K28kQFMquNzto2iQf4GGjr6oFUbC1NddE,118,5236667,1031739,19,19,43,1457961302.39
17T9yUUqAkboMP2hjwSafrHkuMgApuXAmR,3,1441384,0,5,5,17,1457961302.39
1TaLkFrMwvbNsooF4ioKAY9EuxTBTjipT,1464,26638677,10581613,19,19,92,1457961302.39
163ZAwi5BcGBm6UEwdJF1pkcejDMCT1kAj,1,29598939,0,9,9,21,1457961302.39
148or6yKMeNV4qdmKyCtpaNiFAeU1cccCw,1,985718,284758,3,3,15,1457961302.39
1MaiL5gfBM1cyb4a8e3iiL8L5gXmoAJu27,3283,235669746,261223025,18,18,93,1457961302.39
1PwzQR48SRYjQ5a2LAehD5QQaKnPHiQxi8,3,2448232,5356,6,6,21,1457961302.39
1Cec5T5m7woi3xdEWHZ9eV66j6BEmrE5xx,1,0,0,0,0,0,1457961302.39
18JPEXtjZ4fxQ4BgCwCigVfTAk2opAnoD8,4,428005,546,6,6,8,1457961302.39
14y3fN1A214HYdKe5f6WnQdfT3PdKLSAJo,1,37173,0,0,0,22,1457961302.39
16Px6Jf5u2wsrrhe1opM1VwZFWqrnB9fwN,8,39218665,0,0,0,8,1457961302.39
1Name2NXVi1RDPDgf5617UoW7xA6YrhM9F,1,1459221,119659,5,5,154,1457961302.39
1F6u3BdECcupyy7mraLGsko56XUCS38DBr,1,61479,32768,0,0,4,1457961302.39
17Kom2G5qNDc6NaQwv445h1gFzxkY3ZtZe,1,2215035,0,0,0,9,1457961302.39
1EUGheuNTLTg5SBi2Dao2TkKURkwQBCSgd,6,340821,136112,0,0,1,1457961302.39
1Mr5rX9TauvaGReB4RjCaE6D37FJQaY5Ba,1,446790,0,0,0,11,1457961302.39
1ErLDXv36Kd2CQvkr3ZMsnRcLg8ixnUxq4,1,5036770,0,0,0,6,1457961302.39
1BrodevWLcCZNwcdQK9v2FknSBUhK281oT,1,19132398,1974,0,0,13,1457961302.39
1C2JhCunGLtvyX56nQ88tcb87WnXspjWN,55,109531479,1261219,0,0,12,1457961302.39
1FhhawHHvgLg5LS1w3w7DxT8KJSPihG9Cv,1,65977,0,0,0,9,1457961302.39
1BLogC9LN4oPDcruNz3qo1ysa133E9AGg8,174,3969323,3906,0,0,14,1457961302.39
1CiAFnnf6kb2G1GzDV1FhttTWNxCa4mShn,23,3430665,2708277,0,0,9,1457961302.39
13NS3rSzCTpAYtH997rphfZDaWRypyjwnU,1,3072275,20480,0,0,9,1457961302.39
1NpNCPyBpZaGe9BdhuVAkwqVZXg8Hy7VB,24,17180198,40525,0,0,11,1457961302.39
14weBe8CQHen9U1LG4gE2bxg76QMCGsQoS,16,3782529,0,0,0,11,1457961302.39
192dZ1EG5tU7PnCfuwGMDEBrr2eLqvs4t3,105,229346073,70919387,0,0,8,1457961302.39
13x71nc7fju6afMqpEPfcu3Gx9Z5hNhH48,14,13601223,0,0,0,14,1457961302.39
1LC3ryygCrv94ZK4Nk8ELW6vE1hKwopE8T,1,295744,0,0,0,7,1457961302.39
1B3MjcF3y7UiSMgevjnso5JVNFMz2ci2ME,1,0,0,0,0,0,1457961302.39
12mZD7GPDjmeBYcLtMTP1v6Lic4kzetmL5,1,3547,0,0,0,11,1457961302.39
1iD5ZQJMNXu43w1qLB8sfdHVKppVMduGz,1,70452784,65221720,0,0,15,1457961302.39
17wNH5uEUyWhGT8rDrABdJrJ4udGLtC9oJ,1,8810,0,0,0,5,1457961302.39
138R53t3ZW7KDfSfxVpWUsMXgwUnsDNXLP,10,1333978,0,10,10,14,1457961302.39
1Nepe91gkzrRbPXE1LKaAQm42ERoiAUhhu,1,2297638,0,0,0,10,1457961302.39
1Lod6THUt6v6ebZdBF2voYMk2QfvLvPm4q,1,14904240,0,0,0,9,1457961302.39
1HeLLo4uzjaLetFx6NH3PMwFP3qbRbTf3D,1,893763,446322,0,0,12,1457961302.39
1KWy8mTjFvviLWwkmUWUZZosxgpYEK8rUq,4,1122098,57029,0,0,4,1457961302.39
1MgHVPCE1ve6QfKrgsqCURzRj72HrRWioz,59,890457,192095,0,0,11,1457961302.39
1AzAFRKvba4f3yMqYCaHhW9G5rnDFrhnAn,1,29456,3087,0,0,10,1457961302.39
1Lzu3HBELK2Mp6qBmrYxum1zwxpTpDAnZA,1,90029,0,0,0,10,1457961302.39
1KQ9re46CXrBZhsHLnihgmPjBBr2b8bNKC,1,2122333,0,0,0,9,1457961302.39
1BrgXu4E6jzdtvwec9oEU5Fir7355yeJF3,10,417196,0,0,0,13,1457961302.39
15cFtCNHwoSd9TJhgVnncTgETzJceKYmeK,1,1126,0,0,0,6,1457961302.39
16kjT7s5mUM83uJ6cUKmkEAswJye1tEd3C,1,364189,0,0,0,7,1457961302.39
17Vc4FxokFp67xxqKXR9AcfYBMjzFwgNKF,2,1461627,0,0,0,7,1457961302.39
1f7FYxZWSZ5YG7Nd8sGsHcWEQgvdnVvQF,1,237335,379302,0,0,7,1457961302.39
15duv81kQ7PvRc7KfVD9k3tYHU1KBMo7uW,1,35348,0,0,0,11,1457961302.39
16ybaY9D2XhhCk5GqjpAmBXJ7DXcsMtrkH,4,405039,0,0,0,5,1457961302.39
1NXZEk3SupketTvbRxaXCERa1E9Es9hi4a,1,6148938,0,0,0,11,1457961302.39
1Kr2j7wsM8NpQYCjgR6ccxHLuQmjdnVqD,8,388906,0,0,0,7,1457961302.39
13nELCDhPs8rT4EqF1HRGvfPPRCGELKRqD,11,3592952,0,0,0,10,1457961302.39
1ZeroeuDnL2jNS6t1epQa1SPvC91KG8ER,107,1477211,3433,5,5,27,1457961302.39
1KFARPHaH3JoXeUcjwMx3vFM5q7i1zQGav,1,20091,0,3,3,8,1457961302.39
13RhXecmBH34X44Nohf2qMogZKH7KzoG78,6,405843,0,2,2,3,1457961302.39
1DXDDPLAvZNrEg4wzsX8CJqAzZvQ9G1Rvj,4,379966,0,3,3,12,1457961302.39
1TaLk3zM7ZRskJvrh3ZNCDVGXvkJusPKQ,329,234616,0,4,4,17,1457961302.39
1DZpN7BRvJ4x6XrkJjQfGv1LRShsWci6Pc,6,429428,0,3,3,13,1457961302.39
1FMeSorqAS8Kq5E5XJpGGBJ8Qb2CxXhaYb,10,375225,898661,3,3,9,1457961302.39
1BCXs4U5Vjh5pE53iZ81zKVNfQRro8ZNdT,1,1133208,0,3,3,12,1457961302.39
1NpCZF573u5vW6iUy7xQzFsv7zCYJysfiK,1,5565,0,3,3,7,1457961302.39
1Apr5ba6u9Nz6eFASmFrefGvyBKkM76QgE,86,23358235,106340363,15,15,43,1457961302.39
1KdF3z61jUqqcfLnufJJs8MbuHwfQwjS89,5,416191,0,3,3,14,1457961302.39
16rELcbeZ7GY7X8teezU2EVSdpQpc7WPjF,1,707187,0,3,3,10,1457961302.39
1CpGZyfbUBBV5uXUoY653wVoqZFRojbEzd,16,456639,0,3,3,13,1457961302.39
1HzKesHsWG3N96CfW9eC2aL9VKY7EDm2Zj,11,8400398,123532,3,3,15,1457961302.39
186THqMWuptrZxq1rxzpguAivK3Bs6z84o,662,3266802,1210082,2,2,23,1457961302.39
17VFQ2Tnoa6oX94LnvDAYm7BkaMa2GxaDN,1,98170,0,0,0,9,1457961302.39
1HR2mJHeC1vs3XTTcX2X6BDcdRZZDNXZKV,20,1569769,536719,8,8,41,1457961302.39
1CGn7MNajfkAeN11bjKVG9vmDGqA8qv74S,1,32400,0,0,0,2,1457961302.39
1AHd759ohsgzr4NZC7cpSu1UuxjYukhx1m,1,2451252,0,0,0,6,1457961302.39
1Ae4HEA5meVoUtVsYnS4jLP6D4Q9D6Gez1,1,9092,0,0,0,5,1457961302.39
12WY4MGfJDjuBjj692q9x4TH8S5fsfaMtm,1,23333,0,0,0,4,1457961302.39
1N9mhMhyXo4nfzuVRnWQiF328ZR4AmGEVt,2,1461362,0,0,0,7,1457961302.39
16awv1xD5Hpxc4Q3f9tsSZ9MF6sSSdqF7p,12,453147,0,0,0,8,1457961302.39
1Kp5xdjQyrPth5mEJsn6NDBKZxcaeYz86N,36,2403352,16132,0,0,13,1457961302.39
1KzDGFWuVgniDVaKBdS1cY91FZBQeKbZMn,87,366169,0,0,0,13,1457961302.39
address,content_count,in,out,peers_connected,peers_good,peers_total,time
1MNb8vJAyyYEhmn5Lo962DttpGE7NYp4Yp,7,5922569,91,4,4,22,1457961362.47
165eqHdoQfyf7CVGqtVCGNDvMBZhwVSJBL,49,1832181,15153,6,7,22,1457961362.47
1Gfey7wVXXg1rxk751TBTxLJwhddDNfcdp,1,166977939,137858190,11,12,90,1457961362.47
18LCHTNzfWRSuABmpTd2rqZG71LLcXhgHE,1,2415,979,2,2,18,1457961362.47
16LWwkDHxYzxT1XsQm3sxjG43BqzovVAJT,2,360846,0,4,4,22,1457961362.47
1Q7dKG1kLuGfUwKdwbVfC7sKo7hEF5nbEr,4,4525210,0,9,9,33,1457961362.47
1Gif7PqWTzVWDQ42Mo7np3zXmGAo3DXc7h,465,59474273,17745133,13,15,87,1457961362.47
13dFL5m6hf9e82JrBUWiTBdTtbdoHJEUM4,1,36506,0,4,4,18,1457961362.47
1K5CGPwisBNFoWRThY9ZLfeJVqN757aLke,1,120777,0,5,6,29,1457961362.47
1LtvsjbtQ2tY7SCtCZzC4KhErqEK3bXD4n,50,2646053,10447,12,13,37,1457961362.47
13rV6Z9HjvFMjioh7qUVWsaNzHDeAU3sb5,3,582344,0,4,5,23,1457961362.47
1Vp5LH4wegCaqeB72yMw2jgNdVm4aR7ET,69,2088566,10416,25,26,49,1457961362.47
1HAFn2Rg9VPtyzq7dixenHD9sekiX9Pzv3,2,3902611,0,9,9,22,1457961362.47
1K28kQFMquNzto2iQf4GGjr6oFUbC1NddE,118,5236667,1031739,18,19,42,1457961362.47
17T9yUUqAkboMP2hjwSafrHkuMgApuXAmR,3,1441384,0,5,5,17,1457961362.47
1TaLkFrMwvbNsooF4ioKAY9EuxTBTjipT,1464,26638677,10581613,18,19,92,1457961362.47
163ZAwi5BcGBm6UEwdJF1pkcejDMCT1kAj,1,29598939,0,8,9,21,1457961362.47
148or6yKMeNV4qdmKyCtpaNiFAeU1cccCw,1,985718,284758,2,3,15,1457961362.47
1MaiL5gfBM1cyb4a8e3iiL8L5gXmoAJu27,3285,240842670,264331314,17,20,102,1457961362.47
1PwzQR48SRYjQ5a2LAehD5QQaKnPHiQxi8,3,2448232,5356,5,6,21,1457961362.47
1Cec5T5m7woi3xdEWHZ9eV66j6BEmrE5xx,1,0,0,0,0,0,1457961362.47
18JPEXtjZ4fxQ4BgCwCigVfTAk2opAnoD8,4,428005,546,6,6,19,1457961362.47
14y3fN1A214HYdKe5f6WnQdfT3PdKLSAJo,1,37173,0,13,14,36,1457961362.47
16Px6Jf5u2wsrrhe1opM1VwZFWqrnB9fwN,8,39218665,0,5,6,16,1457961362.47
1Name2NXVi1RDPDgf5617UoW7xA6YrhM9F,1,1459221,119659,18,19,168,1457961362.47
1F6u3BdECcupyy7mraLGsko56XUCS38DBr,1,61479,32768,4,4,19,1457961362.47
17Kom2G5qNDc6NaQwv445h1gFzxkY3ZtZe,1,2215035,0,14,15,29,1457961362.47
1EUGheuNTLTg5SBi2Dao2TkKURkwQBCSgd,6,340821,136112,1,1,3,1457961362.47
1Mr5rX9TauvaGReB4RjCaE6D37FJQaY5Ba,1,446790,0,21,23,57,1457961362.47
1ErLDXv36Kd2CQvkr3ZMsnRcLg8ixnUxq4,1,5036770,0,5,5,22,1457961362.47
1BrodevWLcCZNwcdQK9v2FknSBUhK281oT,1,19132398,1974,10,10,24,1457961362.47
1C2JhCunGLtvyX56nQ88tcb87WnXspjWN,55,111488159,1261219,21,21,39,1457961362.47
1FhhawHHvgLg5LS1w3w7DxT8KJSPihG9Cv,1,65977,0,9,10,22,1457961362.47
1BLogC9LN4oPDcruNz3qo1ysa133E9AGg8,174,3969323,3906,23,24,93,1457961362.47
1CiAFnnf6kb2G1GzDV1FhttTWNxCa4mShn,23,3484334,2708277,15,15,27,1457961362.47
13NS3rSzCTpAYtH997rphfZDaWRypyjwnU,1,3072275,20480,8,8,33,1457961362.47
1NpNCPyBpZaGe9BdhuVAkwqVZXg8Hy7VB,24,17180198,40525,14,14,35,1457961362.47
14weBe8CQHen9U1LG4gE2bxg76QMCGsQoS,16,3782529,0,8,8,26,1457961362.47
192dZ1EG5tU7PnCfuwGMDEBrr2eLqvs4t3,105,229346073,70919387,29,29,72,1457961362.47
13x71nc7fju6afMqpEPfcu3Gx9Z5hNhH48,14,13601223,0,13,13,32,1457961362.47
1LC3ryygCrv94ZK4Nk8ELW6vE1hKwopE8T,1,295744,0,9,9,31,1457961362.47
1B3MjcF3y7UiSMgevjnso5JVNFMz2ci2ME,1,0,0,0,0,0,1457961362.47
12mZD7GPDjmeBYcLtMTP1v6Lic4kzetmL5,1,3547,0,18,18,35,1457961362.47
1iD5ZQJMNXu43w1qLB8sfdHVKppVMduGz,1,70687124,65221720,27,28,97,1457961362.47
17wNH5uEUyWhGT8rDrABdJrJ4udGLtC9oJ,1,8810,0,5,5,21,1457961362.47
138R53t3ZW7KDfSfxVpWUsMXgwUnsDNXLP,11,1334166,0,12,12,17,1457961362.47
1Nepe91gkzrRbPXE1LKaAQm42ERoiAUhhu,1,2297638,0,8,8,23,1457961362.47
1Lod6THUt6v6ebZdBF2voYMk2QfvLvPm4q,1,14904240,0,9,9,28,1457961362.47
1HeLLo4uzjaLetFx6NH3PMwFP3qbRbTf3D,1,893763,446322,12,12,59,1457961362.47
1KWy8mTjFvviLWwkmUWUZZosxgpYEK8rUq,4,1122098,57029,3,3,4,1457961362.47
1MgHVPCE1ve6QfKrgsqCURzRj72HrRWioz,59,890457,192095,0,0,26,1457961362.47
1AzAFRKvba4f3yMqYCaHhW9G5rnDFrhnAn,1,29456,3087,0,0,11,1457961362.47
1Lzu3HBELK2Mp6qBmrYxum1zwxpTpDAnZA,1,90029,0,5,5,15,1457961362.47
1KQ9re46CXrBZhsHLnihgmPjBBr2b8bNKC,1,2122333,0,0,0,9,1457961362.47
1BrgXu4E6jzdtvwec9oEU5Fir7355yeJF3,10,417196,0,0,0,15,1457961362.47
15cFtCNHwoSd9TJhgVnncTgETzJceKYmeK,1,1126,0,0,0,6,1457961362.47
16kjT7s5mUM83uJ6cUKmkEAswJye1tEd3C,1,364189,0,0,0,7,1457961362.47
17Vc4FxokFp67xxqKXR9AcfYBMjzFwgNKF,2,1461627,0,0,0,7,1457961362.47
1f7FYxZWSZ5YG7Nd8sGsHcWEQgvdnVvQF,1,237335,379302,0,0,7,1457961362.47
15duv81kQ7PvRc7KfVD9k3tYHU1KBMo7uW,1,35348,0,0,0,11,1457961362.47
16ybaY9D2XhhCk5GqjpAmBXJ7DXcsMtrkH,4,405039,0,0,0,5,1457961362.47
1NXZEk3SupketTvbRxaXCERa1E9Es9hi4a,1,6148938,0,0,0,11,1457961362.47
1Kr2j7wsM8NpQYCjgR6ccxHLuQmjdnVqD,8,388906,0,0,0,7,1457961362.47
13nELCDhPs8rT4EqF1HRGvfPPRCGELKRqD,11,3592952,0,0,0,10,1457961362.47
1ZeroeuDnL2jNS6t1epQa1SPvC91KG8ER,107,1477211,3433,4,5,27,1457961362.47
1KFARPHaH3JoXeUcjwMx3vFM5q7i1zQGav,1,20091,0,3,3,8,1457961362.47
13RhXecmBH34X44Nohf2qMogZKH7KzoG78,6,405843,0,2,2,3,1457961362.47
1DXDDPLAvZNrEg4wzsX8CJqAzZvQ9G1Rvj,4,379966,0,3,3,12,1457961362.47
1TaLk3zM7ZRskJvrh3ZNCDVGXvkJusPKQ,329,234616,0,4,4,17,1457961362.47
1DZpN7BRvJ4x6XrkJjQfGv1LRShsWci6Pc,6,429428,0,3,3,13,1457961362.47
1FMeSorqAS8Kq5E5XJpGGBJ8Qb2CxXhaYb,10,375225,898661,3,3,9,1457961362.47
1BCXs4U5Vjh5pE53iZ81zKVNfQRro8ZNdT,1,1133208,0,3,3,12,1457961362.47
1NpCZF573u5vW6iUy7xQzFsv7zCYJysfiK,1,5565,0,3,3,7,1457961362.47
1Apr5ba6u9Nz6eFASmFrefGvyBKkM76QgE,86,23358235,107037507,14,14,43,1457961362.47
1KdF3z61jUqqcfLnufJJs8MbuHwfQwjS89,5,416191,0,3,3,14,1457961362.47
16rELcbeZ7GY7X8teezU2EVSdpQpc7WPjF,1,707187,0,3,3,10,1457961362.47
1CpGZyfbUBBV5uXUoY653wVoqZFRojbEzd,16,456639,0,3,3,13,1457961362.47
1HzKesHsWG3N96CfW9eC2aL9VKY7EDm2Zj,11,8400398,123532,3,3,15,1457961362.47
186THqMWuptrZxq1rxzpguAivK3Bs6z84o,662,3266802,1210082,3,3,24,1457961362.47
17VFQ2Tnoa6oX94LnvDAYm7BkaMa2GxaDN,1,98170,0,3,3,10,1457961362.47
1HR2mJHeC1vs3XTTcX2X6BDcdRZZDNXZKV,20,1569769,536719,8,8,47,1457961362.47
1CGn7MNajfkAeN11bjKVG9vmDGqA8qv74S,1,32400,0,1,1,2,1457961362.47
1AHd759ohsgzr4NZC7cpSu1UuxjYukhx1m,1,2451252,0,3,3,7,1457961362.47
1Ae4HEA5meVoUtVsYnS4jLP6D4Q9D6Gez1,1,9092,0,3,3,5,1457961362.47
12WY4MGfJDjuBjj692q9x4TH8S5fsfaMtm,1,23333,0,2,2,22,1457961362.47
1N9mhMhyXo4nfzuVRnWQiF328ZR4AmGEVt,2,1461362,0,0,0,7,1457961362.47
16awv1xD5Hpxc4Q3f9tsSZ9MF6sSSdqF7p,12,453147,0,0,0,8,1457961362.47
1Kp5xdjQyrPth5mEJsn6NDBKZxcaeYz86N,36,2403352,16132,0,0,13,1457961362.47
1KzDGFWuVgniDVaKBdS1cY91FZBQeKbZMn,87,366169,0,0,0,13,1457961362.47
address,content_count,in,out,peers_connected,peers_good,peers_total,time
1MNb8vJAyyYEhmn5Lo962DttpGE7NYp4Yp,7,5922569,91,4,4,22,1457961422.49
165eqHdoQfyf7CVGqtVCGNDvMBZhwVSJBL,49,1832181,15153,6,7,22,1457961422.49
1Gfey7wVXXg1rxk751TBTxLJwhddDNfcdp,1,166977939,137858190,10,12,90,1457961422.49
18LCHTNzfWRSuABmpTd2rqZG71LLcXhgHE,1,2415,979,2,2,18,1457961422.49
16LWwkDHxYzxT1XsQm3sxjG43BqzovVAJT,2,360846,0,4,4,22,1457961422.49
1Q7dKG1kLuGfUwKdwbVfC7sKo7hEF5nbEr,4,4525210,0,9,9,40,1457961422.49
1Gif7PqWTzVWDQ42Mo7np3zXmGAo3DXc7h,465,59474273,17745133,12,15,87,1457961422.49
13dFL5m6hf9e82JrBUWiTBdTtbdoHJEUM4,1,36506,0,4,4,18,1457961422.49
1K5CGPwisBNFoWRThY9ZLfeJVqN757aLke,1,120777,0,5,6,29,1457961422.49
1LtvsjbtQ2tY7SCtCZzC4KhErqEK3bXD4n,50,2646053,10447,11,13,37,1457961422.49
13rV6Z9HjvFMjioh7qUVWsaNzHDeAU3sb5,3,582344,0,4,5,23,1457961422.49
1Vp5LH4wegCaqeB72yMw2jgNdVm4aR7ET,69,2088566,10416,24,26,49,1457961422.49
1HAFn2Rg9VPtyzq7dixenHD9sekiX9Pzv3,2,3902611,0,8,9,22,1457961422.49
1K28kQFMquNzto2iQf4GGjr6oFUbC1NddE,118,5250663,1031739,18,19,41,1457961422.49
17T9yUUqAkboMP2hjwSafrHkuMgApuXAmR,3,1441384,0,5,5,17,1457961422.49
1TaLkFrMwvbNsooF4ioKAY9EuxTBTjipT,1464,26638677,10581613,17,19,92,1457961422.49
163ZAwi5BcGBm6UEwdJF1pkcejDMCT1kAj,1,29598939,0,7,9,21,1457961422.49
148or6yKMeNV4qdmKyCtpaNiFAeU1cccCw,1,985718,284758,2,3,15,1457961422.49
1MaiL5gfBM1cyb4a8e3iiL8L5gXmoAJu27,3285,240843489,264331314,16,20,102,1457961422.49
1PwzQR48SRYjQ5a2LAehD5QQaKnPHiQxi8,3,2448232,5356,5,6,21,1457961422.49
1Cec5T5m7woi3xdEWHZ9eV66j6BEmrE5xx,1,0,0,0,0,0,1457961422.49
18JPEXtjZ4fxQ4BgCwCigVfTAk2opAnoD8,4,428005,546,6,6,19,1457961422.49
14y3fN1A214HYdKe5f6WnQdfT3PdKLSAJo,1,37173,0,13,14,36,1457961422.49
16Px6Jf5u2wsrrhe1opM1VwZFWqrnB9fwN,8,39218665,0,4,6,16,1457961422.49
1Name2NXVi1RDPDgf5617UoW7xA6YrhM9F,1,1459221,119659,17,19,168,1457961422.49
1F6u3BdECcupyy7mraLGsko56XUCS38DBr,1,61479,32768,4,4,19,1457961422.49
17Kom2G5qNDc6NaQwv445h1gFzxkY3ZtZe,1,2215035,0,13,15,29,1457961422.49
1EUGheuNTLTg5SBi2Dao2TkKURkwQBCSgd,6,340821,136112,1,1,3,1457961422.49
1Mr5rX9TauvaGReB4RjCaE6D37FJQaY5Ba,1,446790,0,19,23,57,1457961422.49
1ErLDXv36Kd2CQvkr3ZMsnRcLg8ixnUxq4,1,5036770,0,4,5,22,1457961422.49
1BrodevWLcCZNwcdQK9v2FknSBUhK281oT,1,19132398,1974,9,10,24,1457961422.49
1C2JhCunGLtvyX56nQ88tcb87WnXspjWN,55,112466499,1261219,21,22,42,1457961422.49
1FhhawHHvgLg5LS1w3w7DxT8KJSPihG9Cv,1,65977,0,8,10,22,1457961422.49
1BLogC9LN4oPDcruNz3qo1ysa133E9AGg8,174,3969323,3906,22,24,93,1457961422.49
1CiAFnnf6kb2G1GzDV1FhttTWNxCa4mShn,23,3484334,2708277,14,15,27,1457961422.49
13NS3rSzCTpAYtH997rphfZDaWRypyjwnU,1,3072275,20480,7,8,33,1457961422.49
1NpNCPyBpZaGe9BdhuVAkwqVZXg8Hy7VB,24,17180198,40525,13,14,35,1457961422.49
14weBe8CQHen9U1LG4gE2bxg76QMCGsQoS,16,3782529,0,8,8,26,1457961422.49
192dZ1EG5tU7PnCfuwGMDEBrr2eLqvs4t3,105,229346073,70919387,35,37,85,1457961422.49
13x71nc7fju6afMqpEPfcu3Gx9Z5hNhH48,14,13601223,0,11,13,32,1457961422.49
1LC3ryygCrv94ZK4Nk8ELW6vE1hKwopE8T,1,295744,0,8,9,31,1457961422.49
1B3MjcF3y7UiSMgevjnso5JVNFMz2ci2ME,1,0,0,0,0,0,1457961422.49
12mZD7GPDjmeBYcLtMTP1v6Lic4kzetmL5,1,3547,0,17,18,35,1457961422.49
1iD5ZQJMNXu43w1qLB8sfdHVKppVMduGz,1,70687124,65221720,26,28,97,1457961422.49
17wNH5uEUyWhGT8rDrABdJrJ4udGLtC9oJ,1,8810,0,4,5,21,1457961422.49
138R53t3ZW7KDfSfxVpWUsMXgwUnsDNXLP,11,1334565,0,11,12,17,1457961422.49
1Nepe91gkzrRbPXE1LKaAQm42ERoiAUhhu,1,2297638,0,8,8,23,1457961422.49
1Lod6THUt6v6ebZdBF2voYMk2QfvLvPm4q,1,14904240,0,8,9,28,1457961422.49
1HeLLo4uzjaLetFx6NH3PMwFP3qbRbTf3D,1,893763,446322,11,12,68,1457961422.49
1KWy8mTjFvviLWwkmUWUZZosxgpYEK8rUq,4,1122098,57029,3,3,12,1457961422.49
1MgHVPCE1ve6QfKrgsqCURzRj72HrRWioz,59,890457,192095,15,16,38,1457961422.49
1AzAFRKvba4f3yMqYCaHhW9G5rnDFrhnAn,1,29456,3087,7,8,23,1457961422.49
1Lzu3HBELK2Mp6qBmrYxum1zwxpTpDAnZA,1,90029,0,5,5,19,1457961422.49
1KQ9re46CXrBZhsHLnihgmPjBBr2b8bNKC,1,2122333,0,5,6,21,1457961422.49
1BrgXu4E6jzdtvwec9oEU5Fir7355yeJF3,10,417196,0,9,10,21,1457961422.49
15cFtCNHwoSd9TJhgVnncTgETzJceKYmeK,1,1126,0,5,5,18,1457961422.49
16kjT7s5mUM83uJ6cUKmkEAswJye1tEd3C,1,364189,0,4,5,25,1457961422.49
17Vc4FxokFp67xxqKXR9AcfYBMjzFwgNKF,2,1461627,0,4,5,24,1457961422.49
1f7FYxZWSZ5YG7Nd8sGsHcWEQgvdnVvQF,1,237335,379302,18,19,36,1457961422.49
15duv81kQ7PvRc7KfVD9k3tYHU1KBMo7uW,1,35348,0,8,9,28,1457961422.49
16ybaY9D2XhhCk5GqjpAmBXJ7DXcsMtrkH,4,405039,0,5,5,17,1457961422.49
1NXZEk3SupketTvbRxaXCERa1E9Es9hi4a,1,6148938,0,7,8,25,1457961422.49
1Kr2j7wsM8NpQYCjgR6ccxHLuQmjdnVqD,8,388906,0,4,5,21,1457961422.49
13nELCDhPs8rT4EqF1HRGvfPPRCGELKRqD,11,3592952,0,7,7,23,1457961422.49
1ZeroeuDnL2jNS6t1epQa1SPvC91KG8ER,107,1478354,3433,29,29,64,1457961422.49
1KFARPHaH3JoXeUcjwMx3vFM5q7i1zQGav,1,20091,0,4,5,8,1457961422.49
13RhXecmBH34X44Nohf2qMogZKH7KzoG78,6,405843,0,3,3,3,1457961422.49
